index,wall_time,step,value
0,1739319251.257199,265,0.7273776531219482
1,1739319438.9281352,531,0.5690860748291016
2,1739319627.9403064,797,0.5167998671531677
3,1739319815.3892477,1063,0.49003544449806213
4,1739320002.7474885,1329,0.4663618803024292
5,1739320189.3252063,1595,0.4470594525337219
6,1739320376.0778728,1861,0.43362534046173096
7,1739320563.3731058,2127,0.4195197820663452
8,1739320750.2052865,2393,0.40768197178840637
9,1739320937.639872,2659,0.4038245975971222
10,1739321124.4578645,2925,0.3895372450351715
11,1739321311.9240553,3191,0.3808571398258209
12,1739321499.0921113,3457,0.3735923171043396
13,1739321686.6893425,3723,0.37144893407821655
14,1739321873.960712,3989,0.36951932311058044
15,1739322061.1497395,4255,0.35618752241134644
16,1739322248.8744462,4521,0.3508484363555908
17,1739322436.0741277,4787,0.3451527953147888
18,1739322623.7312994,5053,0.341176837682724
19,1739322810.732517,5319,0.3520476520061493
20,1739322998.266252,5585,0.3372589349746704
21,1739323185.2036176,5851,0.33089637756347656
22,1739323372.0626287,6117,0.3285520672798157
23,1739323559.5432494,6383,0.3261156678199768
24,1739323746.5967505,6649,0.32547101378440857
25,1739323933.5854428,6915,0.31717291474342346
26,1739324120.5815678,7181,0.3175787925720215
27,1739324307.4138384,7447,0.3134065270423889
28,1739324495.0623434,7713,0.3136543929576874
29,1739324682.176768,7979,0.31488120555877686
30,1739324869.700404,8245,0.31427761912345886
31,1739325056.7334278,8511,0.30746176838874817
32,1739325243.558006,8777,0.3060705363750458
33,1739325430.8610501,9043,0.3050035834312439
34,1739325618.2167757,9309,0.3003343939781189
35,1739325805.590938,9575,0.30174681544303894
36,1739325993.3338375,9841,0.2776634097099304
37,1739326181.1553922,10107,0.2720135450363159
38,1739326368.3136976,10373,0.26965630054473877
39,1739326555.4819188,10639,0.26976391673088074
40,1739326743.317132,10905,0.2687627971172333
41,1739326931.0608373,11171,0.26839643716812134
42,1739327118.2420743,11437,0.26663315296173096
43,1739327305.5568147,11703,0.2657712399959564
44,1739327492.8069322,11969,0.26498815417289734
45,1739327679.9068153,12235,0.26471757888793945
46,1739327867.2317252,12501,0.26352229714393616
47,1739328054.4300935,12767,0.26176780462265015
48,1739328241.715516,13033,0.2602209746837616
49,1739328429.4281192,13299,0.25972118973731995
50,1739328616.7698746,13565,0.25945645570755005
51,1739328803.9217603,13831,0.26008448004722595
52,1739328990.9066212,14097,0.25869476795196533
53,1739329178.2317512,14363,0.25915655493736267
54,1739329364.6559956,14629,0.26086515188217163
55,1739329550.6750069,14895,0.25922682881355286
56,1739329737.0760267,15161,0.25838688015937805
57,1739329923.513569,15427,0.2594524025917053
58,1739330110.6522934,15693,0.2587835490703583
59,1739330297.9124718,15959,0.25954267382621765
60,1739330485.8443003,16225,0.2587054669857025
61,1739330673.7816463,16491,0.2592112421989441
62,1739330861.7149565,16757,0.2594704031944275
63,1739331049.246343,17023,0.26099956035614014
64,1739331237.2236066,17289,0.25952062010765076
65,1739331424.536126,17555,0.25896185636520386
66,1739331612.1964939,17821,0.2580336928367615
67,1739331799.6229205,18087,0.2590264678001404
68,1739331986.7602394,18353,0.25791680812835693
69,1739332173.5538917,18619,0.2594069242477417
70,1739332360.0962832,18885,0.25963276624679565
71,1739332546.669066,19151,0.2593691647052765
72,1739332733.522721,19417,0.2602256238460541
