index,wall_time,step,value
0,1739204731.372735,265,0.8725690841674805
1,1739204971.0204835,531,0.9028834104537964
2,1739205211.5581226,797,0.9126039743423462
3,1739205451.713508,1063,0.918050229549408
4,1739205692.4278893,1329,0.9224162101745605
5,1739205933.7428842,1595,0.9249085783958435
6,1739206173.7732832,1861,0.9291919469833374
7,1739206414.717483,2127,0.9303486943244934
8,1739206654.7294884,2393,0.9327207803726196
9,1739206895.287872,2659,0.9335624575614929
10,1739207136.6947827,2925,0.9353272914886475
11,1739207377.3705542,3191,0.9363654255867004
12,1739207618.1561666,3457,0.9370806217193604
13,1739207858.336663,3723,0.9383132457733154
14,1739208098.5428667,3989,0.9397583603858948
15,1739208339.2413466,4255,0.9392630457878113
16,1739208579.4463758,4521,0.9403499364852905
17,1739208819.8844547,4787,0.9399541020393372
18,1739209059.6705816,5053,0.9416900277137756
19,1739209300.1362894,5319,0.9426801800727844
20,1739209541.2520163,5585,0.9426600933074951
21,1739209781.9017172,5851,0.9434261918067932
22,1739210021.45092,6117,0.9429536461830139
23,1739210261.8067958,6383,0.9438183903694153
24,1739210501.5595098,6649,0.9447776079177856
25,1739210741.8162181,6915,0.9444812536239624
26,1739210981.5270386,7181,0.9443212747573853
27,1739211221.08259,7447,0.9451448917388916
28,1739211461.2430544,7713,0.944629430770874
29,1739211701.8670852,7979,0.9457638263702393
30,1739211941.7978818,8245,0.9458990097045898
31,1739212181.3453162,8511,0.9461923837661743
32,1739212421.8278334,8777,0.9463124871253967
33,1739212661.6231883,9043,0.9467779397964478
34,1739212901.3694131,9309,0.9467625617980957
35,1739213141.3675652,9575,0.9474982619285583
36,1739213381.3622017,9841,0.9479438662528992
37,1739213620.480786,10107,0.9478703141212463
38,1739213860.7430935,10373,0.9510871767997742
39,1739214101.2421684,10639,0.9516205787658691
40,1739214341.8499513,10905,0.951917290687561
41,1739214581.7912786,11171,0.9523926973342896
42,1739214822.4683988,11437,0.9524997472763062
43,1739215062.4004765,11703,0.9524334669113159
44,1739215302.4048276,11969,0.952586829662323
45,1739215543.4922376,12235,0.9531312584877014
46,1739215784.5681918,12501,0.9529660940170288
47,1739216024.90794,12767,0.9530430436134338
48,1739216265.4101815,13033,0.9535818099975586
49,1739216505.610289,13299,0.95362389087677
50,1739216745.6864948,13565,0.9538128972053528
51,1739216985.635104,13831,0.9538641571998596
52,1739217226.224878,14097,0.9540349841117859
53,1739217466.4759233,14363,0.9539252519607544
54,1739217706.8783314,14629,0.9537546634674072
55,1739217946.969578,14895,0.9538451433181763
56,1739218186.9338439,15161,0.9539921879768372
57,1739218426.8689458,15427,0.9538081884384155
58,1739218666.8357213,15693,0.9539377093315125
59,1739218907.254464,15959,0.9538663625717163
60,1739219147.0783086,16225,0.9538230895996094
61,1739219387.6355956,16491,0.9540861248970032
62,1739219628.2121544,16757,0.9538525938987732
63,1739219868.6296265,17023,0.9540926218032837
64,1739220108.728423,17289,0.9538838863372803
65,1739220348.6972718,17555,0.9539715647697449
66,1739220588.4438894,17821,0.9538785219192505
67,1739220828.3680487,18087,0.9537973999977112
68,1739221068.5240877,18353,0.9538619518280029
69,1739221308.3774047,18619,0.9538139700889587
70,1739221548.838298,18885,0.9539902210235596
71,1739221789.1618073,19151,0.9540541768074036
72,1739222029.34656,19417,0.9539260268211365
73,1739222269.4606833,19683,0.953942596912384
74,1739222509.0466352,19949,0.9541125297546387
75,1739222749.331859,20215,0.9537475109100342
