index,wall_time,step,value
0,1739204731.3726704,265,0.6966599822044373
1,1739204971.0204084,531,0.5363248586654663
2,1739205211.5580757,797,0.47723284363746643
3,1739205451.71346,1063,0.4432670772075653
4,1739205692.4278388,1329,0.4175823926925659
5,1739205933.7428195,1595,0.4062522053718567
6,1739206173.773222,1861,0.38015082478523254
7,1739206414.7174072,2127,0.37446120381355286
8,1739206654.7294157,2393,0.35615116357803345
9,1739206895.287812,2659,0.35267001390457153
10,1739207136.694734,2925,0.3442695438861847
11,1739207377.3704934,3191,0.33676213026046753
12,1739207618.1561153,3457,0.3315718472003937
13,1739207858.336605,3723,0.3274990916252136
14,1739208098.5428154,3989,0.3192446827888489
15,1739208339.241297,4255,0.3192904591560364
16,1739208579.4463253,4521,0.3140663206577301
17,1739208819.8843906,4787,0.314496785402298
18,1739209059.6705298,5053,0.3051510453224182
19,1739209300.1362395,5319,0.2996281087398529
20,1739209541.2519681,5585,0.30053117871284485
21,1739209781.9016688,5851,0.2970277667045593
22,1739210021.450873,6117,0.29823482036590576
23,1739210261.806746,6383,0.29390230774879456
24,1739210501.5594616,6649,0.2886650264263153
25,1739210741.8161604,6915,0.28895828127861023
26,1739210981.5269847,7181,0.28876689076423645
27,1739211221.0825405,7447,0.2851417064666748
28,1739211461.2430015,7713,0.28866147994995117
29,1739211701.8670285,7979,0.2819118797779083
30,1739211941.7978334,8245,0.28112396597862244
31,1739212181.345262,8511,0.281002014875412
32,1739212421.8277738,8777,0.2784709334373474
33,1739212661.6231318,9043,0.27612316608428955
34,1739212901.3693638,9309,0.27545803785324097
35,1739213141.3674908,9575,0.27145886421203613
36,1739213381.362152,9841,0.26983481645584106
37,1739213620.4807303,10107,0.2692772448062897
38,1739213860.7430394,10373,0.25027093291282654
39,1739214101.242118,10639,0.2456326186656952
40,1739214341.8498898,10905,0.24482470750808716
41,1739214581.7912295,11171,0.2416502684354782
42,1739214822.4683492,11437,0.24126644432544708
43,1739215062.4004166,11703,0.2420523762702942
44,1739215302.4047751,11969,0.24017958343029022
45,1739215543.492186,12235,0.23879359662532806
46,1739215784.5681427,12501,0.23855867981910706
47,1739216024.9078915,12767,0.2384263277053833
48,1739216265.4101293,13033,0.2356240302324295
49,1739216505.6102424,13299,0.23512625694274902
50,1739216745.686431,13565,0.2340567260980606
51,1739216985.6350417,13831,0.2337944060564041
52,1739217226.2248218,14097,0.23323720693588257
53,1739217466.4758701,14363,0.233769029378891
54,1739217706.8782814,14629,0.23456645011901855
55,1739217946.9695263,14895,0.23374894261360168
56,1739218186.9337952,15161,0.23322981595993042
57,1739218426.8688974,15427,0.2339882254600525
58,1739218666.8356705,15693,0.23383747041225433
59,1739218907.2543998,15959,0.2336834818124771
60,1739219147.0782588,16225,0.23351295292377472
61,1739219387.6355386,16491,0.23246966302394867
62,1739219628.2121053,16757,0.23417849838733673
63,1739219868.629579,17023,0.23252806067466736
64,1739220108.7283745,17289,0.23359110951423645
65,1739220348.697224,17555,0.23354484140872955
66,1739220588.4438403,17821,0.2336118221282959
67,1739220828.3679974,18087,0.2335207164287567
68,1739221068.5240371,18353,0.23344828188419342
69,1739221308.3773572,18619,0.23337344825267792
70,1739221548.838249,18885,0.2331259697675705
71,1739221789.1617575,19151,0.23326967656612396
72,1739222029.3465085,19417,0.23352545499801636
73,1739222269.4606333,19683,0.23380693793296814
74,1739222509.046589,19949,0.23300211131572723
75,1739222749.331808,20215,0.23379108309745789
