index,wall_time,step,value
0,1739288523.2298784,265,0.8639222979545593
1,1739288711.4287179,531,0.8967010378837585
2,1739288897.67485,797,0.9057925343513489
3,1739289084.2779648,1063,0.9122278690338135
4,1739289270.4689667,1329,0.9173269867897034
5,1739289456.9833705,1595,0.9204332232475281
6,1739289643.9295177,1861,0.921694278717041
7,1739289830.7712712,2127,0.9246340394020081
8,1739290017.4473495,2393,0.9271050691604614
9,1739290204.5774522,2659,0.9297870993614197
10,1739290391.5444636,2925,0.9301466345787048
11,1739290578.5430617,3191,0.9307904243469238
12,1739290765.3548195,3457,0.9327747225761414
13,1739290951.6647434,3723,0.9324741363525391
14,1739291138.7120845,3989,0.9344817996025085
15,1739291325.4723291,4255,0.9353331327438354
16,1739291511.853135,4521,0.9367610812187195
17,1739291698.2000926,4787,0.9367642998695374
18,1739291884.531983,5053,0.9371392726898193
19,1739292071.0224123,5319,0.9374098777770996
20,1739292258.2326758,5585,0.9416521787643433
21,1739292445.259569,5851,0.9434162974357605
22,1739292632.3460424,6117,0.9440476894378662
23,1739292819.2474926,6383,0.944240152835846
24,1739293006.1291661,6649,0.9448536038398743
25,1739293192.7682073,6915,0.9449558854103088
26,1739293379.4830976,7181,0.9448423981666565
27,1739293565.9332774,7447,0.9454331398010254
28,1739293752.4398065,7713,0.9455078840255737
29,1739293939.7973797,7979,0.9456838965415955
30,1739294126.5724816,8245,0.945926308631897
31,1739294314.1426508,8511,0.9457185864448547
32,1739294501.809524,8777,0.9459684491157532
33,1739294688.7687826,9043,0.94593745470047
34,1739294875.5627744,9309,0.9461486339569092
35,1739295061.9972796,9575,0.9465576410293579
36,1739295249.2900639,9841,0.9471298456192017
37,1739295436.1676779,10107,0.9471321105957031
38,1739295622.8577864,10373,0.9467294216156006
39,1739295809.4961846,10639,0.946982204914093
40,1739295996.2036524,10905,0.9472166895866394
41,1739296182.8260283,11171,0.9471826553344727
42,1739296369.4901102,11437,0.9478787779808044
43,1739296556.1454213,11703,0.9483755826950073
44,1739296742.7987945,11969,0.9482374787330627
45,1739296929.2903066,12235,0.948382556438446
46,1739297116.5382771,12501,0.9481201171875
47,1739297303.4644365,12767,0.9483492374420166
48,1739297490.6552145,13033,0.9484047293663025
49,1739297677.4488752,13299,0.9481997489929199
50,1739297864.2488403,13565,0.9480983018875122
51,1739298050.6704895,13831,0.9484584927558899
52,1739298238.2379973,14097,0.9482546448707581
53,1739298425.1124256,14363,0.9487244486808777
54,1739298611.8619254,14629,0.9485149383544922
55,1739298798.9734948,14895,0.9485386610031128
56,1739298985.6016402,15161,0.9484249353408813
57,1739299172.3629315,15427,0.9484429359436035
58,1739299359.0917869,15693,0.9487212896347046
59,1739299546.2682724,15959,0.9485575556755066
60,1739299733.107442,16225,0.9482689499855042
61,1739299919.673659,16491,0.9486021995544434
62,1739300106.6381178,16757,0.9487704634666443
63,1739300294.1000268,17023,0.9486818313598633
64,1739300481.0422213,17289,0.9483174085617065
65,1739300668.6920853,17555,0.9484812021255493
66,1739300855.7822628,17821,0.9488726258277893
67,1739301042.7992241,18087,0.9484819769859314
68,1739301229.43263,18353,0.948643684387207
69,1739301416.1456945,18619,0.9488639831542969
70,1739301602.929093,18885,0.9487062096595764
71,1739301789.7525911,19151,0.948373556137085
72,1739301976.6604269,19417,0.9486960768699646
73,1739302163.5725243,19683,0.9487963318824768
74,1739302350.2956707,19949,0.9484638571739197
75,1739302537.1626809,20215,0.9487404227256775
76,1739302724.1984282,20481,0.9485442638397217
77,1739302911.1709704,20747,0.9484918713569641
