index,wall_time,step,value
0,1739232345.971753,265,0.7623671293258667
1,1739232666.388149,531,0.8253150582313538
2,1739232987.234401,797,0.8449292778968811
3,1739233308.154641,1063,0.8553493618965149
4,1739233629.7114358,1329,0.8627254962921143
5,1739233952.5015583,1595,0.8651936650276184
6,1739234274.851387,1861,0.8714308142662048
7,1739234597.1817977,2127,0.8679279685020447
8,1739234918.9279346,2393,0.8762295842170715
9,1739235240.5908604,2659,0.8777104616165161
10,1739235562.8246138,2925,0.8811106085777283
11,1739235884.7666197,3191,0.8827160000801086
12,1739236206.8900325,3457,0.8839877247810364
13,1739236527.9500887,3723,0.8859977722167969
14,1739236849.8439624,3989,0.8863233923912048
15,1739237172.3617537,4255,0.8882023692131042
16,1739237494.7729895,4521,0.8891975283622742
17,1739237816.2934904,4787,0.889831006526947
18,1739238139.468517,5053,0.889222264289856
19,1739238461.2052367,5319,0.891521692276001
20,1739238783.319075,5585,0.8951991200447083
21,1739239105.4103875,5851,0.893958568572998
22,1739239426.729491,6117,0.8947009444236755
23,1739239748.1912487,6383,0.8945441246032715
24,1739240069.6354594,6649,0.8942311406135559
25,1739240390.6845248,6915,0.8953918814659119
26,1739240713.611046,7181,0.9016016721725464
27,1739241035.454296,7447,0.9043481945991516
28,1739241357.915206,7713,0.9039671421051025
29,1739241679.9789011,7979,0.9053195714950562
30,1739242003.0289953,8245,0.9052304029464722
31,1739242326.4624112,8511,0.9055051207542419
32,1739242649.3645368,8777,0.9058266878128052
33,1739242972.19764,9043,0.9057409763336182
34,1739243295.275947,9309,0.9064443707466125
35,1739243618.1930687,9575,0.9071983098983765
36,1739243939.891974,9841,0.9063687920570374
37,1739244262.1888494,10107,0.9070063829421997
38,1739244583.7208827,10373,0.9065338373184204
39,1739244904.8869631,10639,0.9066470861434937
40,1739245226.5671785,10905,0.9072799682617188
41,1739245549.1199026,11171,0.9077731370925903
42,1739245871.0825999,11437,0.9082562327384949
43,1739246193.505097,11703,0.9084124565124512
44,1739246515.433069,11969,0.908547043800354
45,1739246837.331883,12235,0.9079646468162537
46,1739247159.3991106,12501,0.9088257551193237
47,1739247481.3161302,12767,0.9086728096008301
