index,wall_time,step,value
0,1738854098.7506812,265,0.6178076267242432
1,1738854424.9710238,531,0.7134435176849365
2,1738854752.5651572,797,0.7373073101043701
3,1738855079.138661,1063,0.7535215020179749
4,1738855406.58076,1329,0.7629082202911377
5,1738855732.9557767,1595,0.7707611918449402
6,1738856059.6459808,1861,0.7731536030769348
7,1738856387.4039319,2127,0.7786170840263367
8,1738856713.6696374,2393,0.78425532579422
9,1738857040.7912645,2659,0.785709023475647
10,1738857369.190041,2925,0.7918840646743774
11,1738857695.87309,3191,0.7934014797210693
12,1738858023.7927604,3457,0.7929676175117493
13,1738858351.0182493,3723,0.7971914410591125
14,1738858677.7161274,3989,0.8023481965065002
15,1738859004.065195,4255,0.8012251257896423
16,1738859330.4177818,4521,0.8005644679069519
17,1738859657.398041,4787,0.8058010339736938
18,1738859983.6780975,5053,0.8068597316741943
19,1738860309.4661531,5319,0.8034825921058655
20,1738860635.5921736,5585,0.8067126274108887
21,1738860962.26037,5851,0.8092831373214722
22,1738861289.530388,6117,0.8127980828285217
23,1738861616.8644505,6383,0.8082762956619263
24,1738861944.3811169,6649,0.8139013648033142
25,1738862270.7826567,6915,0.8152827024459839
26,1738862597.0859008,7181,0.8160399198532104
27,1738862923.0562017,7447,0.8146895170211792
28,1738863249.9251988,7713,0.8151939511299133
29,1738863577.199398,7979,0.8167949318885803
30,1738863904.2806756,8245,0.8187927007675171
31,1738864231.6916153,8511,0.8168578147888184
32,1738864558.6385186,8777,0.8205395340919495
33,1738864884.5173972,9043,0.8210251331329346
34,1738865211.9736438,9309,0.822353184223175
35,1738865539.454593,9575,0.8223239183425903
36,1738865866.316275,9841,0.8213464021682739
37,1738866194.630455,10107,0.8312293291091919
38,1738866521.7857854,10373,0.8347333073616028
39,1738866849.5080278,10639,0.8352639675140381
40,1738867177.4157867,10905,0.8366430401802063
41,1738867505.3079326,11171,0.836742639541626
42,1738867832.787272,11437,0.8363582491874695
43,1738868159.776077,11703,0.838133692741394
44,1738868486.7863445,11969,0.8382477164268494
45,1738868813.9369376,12235,0.8382171988487244
46,1738869142.2849011,12501,0.8391108512878418
47,1738869470.0239372,12767,0.8378645181655884
48,1738869796.743164,13033,0.8390756249427795
49,1738870123.8450737,13299,0.8395361304283142
50,1738870450.932568,13565,0.8398703932762146
51,1738870778.8146899,13831,0.8399432897567749
52,1738871106.6178799,14097,0.8404306173324585
53,1738871433.615182,14363,0.8412691950798035
54,1738871760.7079291,14629,0.84235680103302
55,1738872087.5219371,14895,0.8419065475463867
56,1738872414.727099,15161,0.8419480323791504
57,1738872742.5540476,15427,0.8422579169273376
58,1738873070.2441285,15693,0.8419303297996521
59,1738873397.4730515,15959,0.8420256972312927
60,1738873724.2035382,16225,0.8417670130729675
61,1738874051.5744336,16491,0.8419808149337769
62,1738874378.5473528,16757,0.8421814441680908
63,1738874706.761492,17023,0.8426145911216736
64,1738875033.543273,17289,0.841076135635376
