index,wall_time,step,value
0,1739318752.2191505,265,0.8756919503211975
1,1739319031.3519466,531,0.9085124731063843
2,1739319310.7662704,797,0.917722225189209
3,1739319590.1789205,1063,0.9238916039466858
4,1739319869.7616568,1329,0.9255111217498779
5,1739320149.8973358,1595,0.9304038286209106
6,1739320429.4894862,1861,0.9316649436950684
7,1739320709.6634736,2127,0.9328213930130005
8,1739320989.0983217,2393,0.9341510534286499
9,1739321268.5556087,2659,0.9355482459068298
10,1739321548.9326632,2925,0.9375778436660767
11,1739321828.9156663,3191,0.9379525780677795
12,1739322109.1139007,3457,0.9399212598800659
13,1739322389.028398,3723,0.9401425123214722
14,1739322668.3975759,3989,0.9400887489318848
15,1739322947.7516587,4255,0.9414625763893127
16,1739323227.481346,4521,0.942212700843811
17,1739323506.699872,4787,0.9420480728149414
18,1739323786.7123551,5053,0.9459604620933533
19,1739324066.7314012,5319,0.9472419619560242
20,1739324345.869646,5585,0.9479031562805176
21,1739324625.4450521,5851,0.9484566450119019
22,1739324906.3786097,6117,0.9484899044036865
23,1739325185.7890139,6383,0.9485437273979187
24,1739325465.4977722,6649,0.9487953186035156
25,1739325744.916461,6915,0.948574960231781
26,1739326024.7926316,7181,0.9484474658966064
27,1739326304.7280617,7447,0.9488025903701782
28,1739326584.4289634,7713,0.9494892358779907
29,1739326863.874793,7979,0.9495062828063965
30,1739327144.2223904,8245,0.949836790561676
31,1739327423.5482388,8511,0.9497266411781311
32,1739327702.8692245,8777,0.9497759938240051
33,1739327983.3367882,9043,0.9500256776809692
34,1739328263.3316195,9309,0.9498373866081238
35,1739328543.997062,9575,0.9496098756790161
36,1739328823.8636088,9841,0.9496878981590271
37,1739329103.7469943,10107,0.9499306678771973
38,1739329384.181108,10373,0.9496687054634094
39,1739329663.9964044,10639,0.9500008225440979
40,1739329943.9455178,10905,0.9499082565307617
41,1739330224.4277139,11171,0.9500948190689087
42,1739330504.2916806,11437,0.9498171806335449
43,1739330785.1785054,11703,0.9502829909324646
44,1739331065.3026261,11969,0.9496788382530212
45,1739331345.927246,12235,0.9501385688781738
46,1739331626.3721657,12501,0.9501408338546753
47,1739331906.3086257,12767,0.9499955773353577
48,1739332186.6935792,13033,0.9498940706253052
49,1739332467.2087805,13299,0.9501124620437622
50,1739332747.1271613,13565,0.9498751759529114
51,1739333027.210948,13831,0.9503492712974548
52,1739333307.6460063,14097,0.9499289989471436
53,1739333587.4442875,14363,0.9501950144767761
54,1739333867.52559,14629,0.9500680565834045
55,1739334147.9729862,14895,0.9501228332519531
56,1739334428.3143353,15161,0.9504252076148987
57,1739334708.3981488,15427,0.9500835537910461
